Date,daily_returns,monthly_returns
2025-02-03 00:00:00-05:00,-0.033856025787857735,
2025-02-04 00:00:00-05:00,0.02100791827786086,
2025-02-05 00:00:00-05:00,-0.001417470857222325,
2025-02-06 00:00:00-05:00,0.0032261753337108345,
2025-02-07 00:00:00-05:00,-0.023968808052454382,
2025-02-10 00:00:00-05:00,0.001187402819233352,
2025-02-11 00:00:00-05:00,0.021831803540614203,
2025-02-12 00:00:00-05:00,0.018270124983095215,
2025-02-13 00:00:00-05:00,0.019673251594414687,
2025-02-14 00:00:00-05:00,0.012710634620810346,
2025-02-18 00:00:00-05:00,-0.0005314473407393994,
2025-02-19 00:00:00-05:00,0.0016361257362533799,
2025-02-20 00:00:00-05:00,0.003920499828318658,
2025-02-21 00:00:00-05:00,-0.00113899548628138,
2025-02-24 00:00:00-05:00,0.006312374426695078,
2025-02-25 00:00:00-05:00,-0.00024287786026089275,
2025-02-26 00:00:00-05:00,-0.02704014704854596,
2025-02-27 00:00:00-05:00,-0.012730870465012423,
2025-02-28 00:00:00-05:00,0.019131850042938936,0.02798151830557105
2025-03-03 00:00:00-05:00,-0.01575420844555464,
2025-03-04 00:00:00-05:00,-0.008822394407277834,
2025-03-05 00:00:00-05:00,-0.00080528912081268,
2025-03-06 00:00:00-05:00,-0.001739231992483825,
2025-03-07 00:00:00-05:00,0.015892599518165573,
2025-03-10 00:00:00-04:00,-0.048479556019480285,
2025-03-11 00:00:00-04:00,-0.029189369991345693,
2025-03-12 00:00:00-04:00,-0.01747874085652046,
2025-03-13 00:00:00-04:00,-0.03364363655414282,
2025-03-14 00:00:00-04:00,0.018170607228777946,
2025-03-17 00:00:00-04:00,0.0023888284785511527,
2025-03-18 00:00:00-04:00,-0.006121514854312005,
2025-03-19 00:00:00-04:00,0.011989284654961185,
2025-03-20 00:00:00-04:00,-0.005296399395350315,
2025-03-21 00:00:00-04:00,0.019476864216797063,
2025-03-24 00:00:00-04:00,0.011270415277146784,
2025-03-25 00:00:00-04:00,0.013681907487435252,
2025-03-26 00:00:00-04:00,-0.009921829910472746,
2025-03-27 00:00:00-04:00,0.010472664101739193,
2025-03-28 00:00:00-04:00,-0.026580331841719373,
2025-03-31 00:00:00-04:00,0.01941262938948185,-0.08107670303641668
2025-04-01 00:00:00-04:00,0.0047719677349307155,
2025-04-02 00:00:00-04:00,0.0031363329678670837,
2025-04-03 00:00:00-04:00,-0.09245607865732186,
2025-04-04 00:00:00-04:00,-0.07288743866843539,
2025-04-07 00:00:00-04:00,-0.03673424332398123,
2025-04-08 00:00:00-04:00,-0.04981817590892468,
2025-04-09 00:00:00-04:00,0.15328847287251235,
2025-04-10 00:00:00-04:00,-0.04239376701864894,
2025-04-11 00:00:00-04:00,0.04059440800152636,
2025-04-14 00:00:00-04:00,0.022054058188669234,
2025-04-15 00:00:00-04:00,-0.0018763529360197317,
2025-04-16 00:00:00-04:00,-0.038933422866557765,
2025-04-17 00:00:00-04:00,0.013949660263602004,
2025-04-21 00:00:00-04:00,-0.01939285818167713,
2025-04-22 00:00:00-04:00,0.03406509309381045,
2025-04-23 00:00:00-04:00,0.024331642471539405,
2025-04-24 00:00:00-04:00,0.01842611058414434,
2025-04-25 00:00:00-04:00,0.0043672566618262465,
2025-04-28 00:00:00-04:00,0.004109316416853082,
2025-04-29 00:00:00-04:00,0.005091866558952551,
2025-04-30 00:00:00-04:00,0.006107685399838969,-0.020198466345493937
2025-05-01 00:00:00-04:00,0.0038588132637511485,
2025-05-02 00:00:00-04:00,-0.03736171853104364,
2025-05-05 00:00:00-04:00,-0.031458476823956305,
2025-05-06 00:00:00-04:00,-0.001910675608042589,
2025-05-07 00:00:00-04:00,-0.011384787531095841,
2025-05-08 00:00:00-04:00,0.006318532712122682,
2025-05-09 00:00:00-04:00,0.005266075366584078,
2025-05-12 00:00:00-04:00,0.06314615798599066,
2025-05-13 00:00:00-04:00,0.010152281691776288,
2025-05-14 00:00:00-04:00,-0.0028177845553216674,
2025-05-15 00:00:00-04:00,-0.004144515024837148,
2025-05-16 00:00:00-04:00,-0.0008985691376138805,
2025-05-19 00:00:00-04:00,-0.011739069355408915,
2025-05-20 00:00:00-04:00,-0.009196274452396014,
2025-05-21 00:00:00-04:00,-0.02305909435553888,
2025-05-22 00:00:00-04:00,-0.003612230891026025,
2025-05-23 00:00:00-04:00,-0.03024432021966106,
2025-05-27 00:00:00-04:00,0.025298316860348224,
2025-05-28 00:00:00-04:00,0.0010488559414427723,
2025-05-29 00:00:00-04:00,-0.0023450814539321962,
2025-05-30 00:00:00-04:00,0.0045011711378339925,
2025-05-31 00:00:00-04:00,,-0.050582392980024315
2025-06-02 00:00:00-04:00,0.0042319682295079986,
2025-06-03 00:00:00-04:00,0.0077838738124602624,
2025-06-04 00:00:00-04:00,-0.00221378923984783,
2025-06-05 00:00:00-04:00,-0.010797763348392997,
2025-06-06 00:00:00-04:00,0.0163983113495636,
2025-06-09 00:00:00-04:00,-0.012112599268742419,
2025-06-10 00:00:00-04:00,0.0060560994747325125,
2025-06-11 00:00:00-04:00,-0.019193760422328232,
2025-06-12 00:00:00-04:00,0.002112879422097258,
2025-06-13 00:00:00-04:00,-0.013805221095031128,
2025-06-16 00:00:00-04:00,0.010028003315378786,
2025-06-17 00:00:00-04:00,-0.014010678383989505,
2025-06-18 00:00:00-04:00,0.004804755900321256,
2025-06-20 00:00:00-04:00,0.022484475164182616,
2025-06-23 00:00:00-04:00,0.0024875621890547706,
2025-06-24 00:00:00-04:00,-0.005955319842392948,
2025-06-25 00:00:00-04:00,0.0062905366332437485,
2025-06-26 00:00:00-04:00,-0.002778316954637594,
2025-06-27 00:00:00-04:00,0.00039801905997349785,
2025-06-30 00:00:00-04:00,0.020340144721736175,0.022549180716889827
2025-07-01 00:00:00-04:00,0.012916163079025322,
2025-07-02 00:00:00-04:00,0.022230752354752248,
2025-07-03 00:00:00-04:00,0.005225007520218483,
2025-07-07 00:00:00-04:00,-0.016857907057220234,
2025-07-08 00:00:00-04:00,0.00028577070476720756,
2025-07-09 00:00:00-04:00,0.005380719548448543,
2025-07-10 00:00:00-04:00,0.0060149866256142825,
2025-07-11 00:00:00-04:00,-0.005884845244805148,
2025-07-31 00:00:00-04:00,,0.029310647530800704
